"id1","Image","Title","Scheduled","Address.address_line_1","Address.address_line_2","Address.district_city","Address.state_province","Address.postal_Code","Address.country","Address.latitude","Address.longitude","longitude1","Modified_User","Added_Time","Modified_Time","Record_Status","latitude1","ID","Added_User"
"50845-0211","<img src= \"https://photos.zillowstatic.com/fp/ffc1104766b88696f69f2b5577b19428-p_e.jpg\" border=\"0\"></img>","Cole-Gutkowski","false","11757 Esty Way","","Carmel","IN","46033","United States","39.958923","-86.074972","-86.07497","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","39.95892","1581254000005242923","Z:i.vatsenko@gmail.com"
"63824-412","<img src= \"https://photos.zillowstatic.com/fp/9bf5a7980a72bc6389c15e8fe51fb44d-p_e.jpg\" border=\"0\"></img>","Johnson-Koch","false","7145 Anderson Dr","apt. 18-1812","Zionsville","IN","46077","United States","39.947334","-86.333879","-86.33388","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","39.94733","1581254000005242927","Z:i.vatsenko@gmail.com"
"22100-005","<img src= \"https://photos.zillowstatic.com/fp/17b2f9e788632ee488b11cda274d98ae-p_e.jpg\" border=\"0\"></img>","Fritsch Inc","false","14723 W Oaks Plaza St","apt. 924","Houston","TX","77082","United States","29.726373","-95.648101","-95.6481","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","29.72637","1581254000005242931","Z:i.vatsenko@gmail.com"
"58701-001","<img src= \"https://photos.zillowstatic.com/fp/210909d8f6b61f0b03a51c9746dc9f53-p_e.jpg\" border=\"0\"></img>","Schiller, Gottlieb and Hilll","false","17410 W 86th Ter","apt. 2102","Lenexa","KS","66219","United States","38.972128","-94.787126","-94.78713","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","38.97213","1581254000005242935","Z:i.vatsenko@gmail.com"
"63146-110","<img src= \"https://photos.zillowstatic.com/fp/e2629215dc27210c0513964dced28b66-p_e.jpg\" border=\"0\"></img>","Johns, Balistreri and Green","false","1370 Sweetwater Cv ","Apt. 101","Naples","FL","34110","United States","26.315546","-81.804428","-81.80443","Z:i.vatsenko@gmail.com","1608720409000","1612358326000","0","26.31555","1581254000005242939","Z:i.vatsenko@gmail.com"
"0009-7529","<img src= \"https://photos.zillowstatic.com/fp/000bcb7eb04d13ce1a853a39ad37777f-p_e.jpg\" border=\"0\"></img>","Pacocha Inc","false","635 Burning Tree Dr","apt. C","Chesterfield","MO","63017","United States","38.677795","-90.50632","-90.50632","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","38.6778","1581254000005242943","Z:i.vatsenko@gmail.com"
"30142-117","<img src= \"https://photos.zillowstatic.com/fp/e63723ecb19edccf7973dce7d0a83b61-p_e.jpg\" border=\"0\"></img>","Gislason, Trantow and Volkman","false","3339 S Emerald Ave","apt. 1","Chicago","IL","60616","United States","41.83325","-87.644588","-87.64459","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","41.83325","1581254000005242947","Z:i.vatsenko@gmail.com"
"68151-2780","<img src= \"https://photos.zillowstatic.com/fp/491022e17882e0a0ec09737382a18f4c-p_e.jpg\" border=\"0\"></img>","Hoeger Inc","false","5912 Mcpherson Ave","","Saint Louis","MO","63112","United States","38.650904","-90.292261","-90.29226","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","38.6509","1581254000005242955","Z:i.vatsenko@gmail.com"
"23155-051","<img src= \"https://photos.zillowstatic.com/fp/1d4e19f46975d99a46bbd72811af1944-p_e.jpg\" border=\"0\"></img>","Swift, Moore and Bauch","false","3290 Alpine Dr","","Ann Arbor","MI","48108","United States","42.241816","-83.728907","-83.72891","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","42.24182","1581254000005242959","Z:i.vatsenko@gmail.com"
"0078-0503","<img src= \"https://photos.zillowstatic.com/fp/4c281575e2923d2000c8d32ebb0f159d-p_e.jpg\" border=\"0\"></img>","Hilll Group","false","4145 Canal St ","Apt. A","New Orleans","LA","70119","United States","29.975523","-90.101335","-90.10134","Z:i.vatsenko@gmail.com","1608720409000","1612358326000","0","29.97552","1581254000005242963","Z:i.vatsenko@gmail.com"
"45861-100","<img src= \"https://photos.zillowstatic.com/fp/ef6ceb781c047f1972eb539923ec9c4b-p_e.jpg\" border=\"0\"></img>","Goyette Group","false","3514 Pebblestone Ln","","High Point","NC","27265","United States","36.01001","-80.03027","-80.03027","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","36.01001","1581254000005242975","Z:i.vatsenko@gmail.com"
"65841-729","<img src= \"https://photos.zillowstatic.com/fp/c544766f419e3d061cbe44fd36f84d43-p_e.jpg\" border=\"0\"></img>","Bins, Lynch and Fisher","false","387 Joseph E Lowery Blvd SW","apt. 2-211","Atlanta","GA","30310","United States","33.745047","-84.417843","-84.41784","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","33.74505","1581254000005242979","Z:i.vatsenko@gmail.com"
"55289-701","<img src= \"https://photos.zillowstatic.com/fp/0b7e09523eb0e0a782638c568b1d6845-p_e.jpg\" border=\"0\"></img>","Haag, Christiansen and Ankunding","false","203 Palmdale Dr","apt. 203","Buffalo","NY","14221","United States","42.987622","-78.701047","-78.70105","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","42.98762","1581254000005242983","Z:i.vatsenko@gmail.com"
"50114-2324","<img src= \"https://photos.zillowstatic.com/fp/fd1e6855e07e21ddf24cf36482c19068-p_e.jpg\" border=\"0\"></img>","Abernathy-Flatley","false","53 Jackson St","","Jefferson","MA","1522","United States","42.370142","-71.882055","-71.88206","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","42.37014","1581254000005242987","Z:i.vatsenko@gmail.com"
"68788-9178","<img src= \"https://photos.zillowstatic.com/fp/a9a060f23a12c9991e1f357b52108a84-p_e.jpg\" border=\"0\"></img>","Boyer and Sons","false","604 Laurel Cove Ct","apt. 11-108","Orlando","FL","32825","United States","28.551339","-81.276826","-81.27683","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","28.55134","1581254000005242991","Z:i.vatsenko@gmail.com"
"51389-104","<img src= \"https://photos.zillowstatic.com/fp/2b83f765fc2f738c511e588de7ef8b18-p_e.jpg\" border=\"0\"></img>","Larson, Watsica and Christiansen","false","11000 Lakefield Pl","apt. 9201","Duluth","GA","30097","United States","34.05815","-84.162987","-84.16299","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","34.05815","1581254000005242999","Z:i.vatsenko@gmail.com"
"0603-3340","<img src= \"https://photos.zillowstatic.com/fp/3125164fba6b770ff3576c0c9f2004b2-p_e.jpg\" border=\"0\"></img>","Turner LLC","false","377 Athens Way","apt. C1","Nashville","TN","37228","United States","36.190153","-86.803616","-86.80362","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","36.19015","1581254000005243003","Z:i.vatsenko@gmail.com"
"52125-673","<img src= \"https://photos.zillowstatic.com/fp/507a634d695d7284b95772244b53bb11-p_e.jpg\" border=\"0\"></img>","Kuhic-Ullrich","false","2033 W Huron St","apt. 1","Chicago","IL","60612","United States","41.89379","-87.678312","-87.67831","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","41.89379","1581254000005243007","Z:i.vatsenko@gmail.com"
"0703-0110","<img src= \"https://photos.zillowstatic.com/fp/549fefddef83414a226974f05874b5db-p_e.jpg\" border=\"0\"></img>","Klein, Dickinson and Glover","false","1300 Santa Rosa Dr","apt. 1318-302","Kissimmee","FL","34741","United States","28.345126","-81.417531","-81.41753","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","28.34513","1581254000005243011","Z:i.vatsenko@gmail.com"
"55289-599","<img src= \"https://photos.zillowstatic.com/fp/2ba0c99fdfca5cefd6cad922fec325be-p_e.jpg\" border=\"0\"></img>","Jones Inc","false","4747 W Waters Ave","apt. 2804","Tampa","FL","33614","United States","28.029236","-82.524455","-82.52446","Z:i.vatsenko@gmail.com","1608720409000","1611314112000","0","28.02924","1581254000005243015","Z:i.vatsenko@gmail.com"
"61328-001","<img src= \"https://photos.zillowstatic.com/fp/3762fa5bdca9d537b1775a467ce0363f-p_e.jpg\" border=\"0\"></img>","Ortiz, Turcotte and Weber","false","8179 Maritime Flag St ","Apt. 205","Windermere","FL","34786","United States","28.44758","-81.559137","-81.55914","Z:i.vatsenko@gmail.com","1608720409000","1612358326000","0","28.44758","1581254000005243019","Z:i.vatsenko@gmail.com"
"0904-5180","<img src= \"https://photos.zillowstatic.com/fp/abd94b2610bfe94650da73c46e7a9acd-p_e.jpg\" border=\"0\"></img>","Greenfelder, Brekke and McLaughlin","false","2021 Proximity Dr","apt. 2-302","Charleston","SC","29414","United States","32.822822","-80.088633","-80.08863","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","32.82282","1581254000005243027","Z:i.vatsenko@gmail.com"
"68391-319","<img src= \"https://photos.zillowstatic.com/fp/b276e6a9690f3e0ebd6b736f80ac2a88-p_e.jpg\" border=\"0\"></img>","Franecki Inc","false","5190 Ariva Blvd","apt. 5271-104","Lakeland","FL","33812","United States","27.970694","-81.885834","-81.88583","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","27.97069","1581254000005243031","Z:i.vatsenko@gmail.com"
"55154-5488","<img src= \"https://photos.zillowstatic.com/fp/bd09bd55f4aba38ef1d7edaa5a827c7b-p_e.jpg\" border=\"0\"></img>","Friesen, Hudson and Welch","true","1600 Eldridge Pkwy","apt. 1502","Houston","TX","77077","United States","29.753001","-95.626733","-95.62673","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","29.753","1581254000005243035","Z:i.vatsenko@gmail.com"
"54868-5902","<img src= \"https://photos.zillowstatic.com/fp/a08b8da68a8d52fa369687b0d4b77241-p_e.jpg\" border=\"0\"></img>","Satterfield and Sons","false","1750 Bartholdi Pkwy","apt. 11225","Birmingham","AL","35242","United States","33.469347","-86.690281","-86.69028","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","33.46935","1581254000005243039","Z:i.vatsenko@gmail.com"
"60986-1024","<img src= \"https://photos.zillowstatic.com/fp/93795cf79e304440e0f280fa4bf87065-p_e.jpg\" border=\"0\"></img>","Davis-Wiza","false","1060 Kennesaw Blvd","apt. 707101","Gallatin","TN","37066","United States","36.358121","-86.508811","-86.50881","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","36.35812","1581254000005243043","Z:i.vatsenko@gmail.com"
"68472-133","<img src= \"https://photos.zillowstatic.com/fp/27bae6870d8422326f3c29b5661fe46c-p_e.jpg\" border=\"0\"></img>","Kuvalis, Haag and Anderson","false","6414 N Hoyne Ave","apt. 4W","Chicago","IL","60645","United States","41.998361","-87.682934","-87.68293","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","41.99836","1581254000005243047","Z:i.vatsenko@gmail.com"
"61442-323","<img src= \"https://photos.zillowstatic.com/fp/4f616f3fececa930163d373fc85137de-p_e.jpg\" border=\"0\"></img>","Schaden, Ritchie and Jacobson","false","4801 47th Ave W","apt. 1408","Bradenton","FL","34210","United States","27.456533","-82.610295","-82.6103","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","27.45653","1581254000005243051","Z:i.vatsenko@gmail.com"
"0053-7634","<img src= \"https://photos.zillowstatic.com/fp/06b8892e6f2caee2d92127d945cd24af-p_e.jpg\" border=\"0\"></img>","Rowe, Stehr and Wisozk","true","2825 N Highway 360","apt. 2064245","Grand Prairie","TX","75050","United States","32.799982","-97.055634","-97.05563","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","32.79998","1581254000005243055","Z:i.vatsenko@gmail.com"
"68084-249","<img src= \"https://photos.zillowstatic.com/fp/ace73569615a2b5f11233ce9d33c577e-p_e.jpg\" border=\"0\"></img>","Goyette-Brakus","false","12820 W Parmer Ln","apt. 11108","Cedar Park","TX","78613","United States","30.532492","-97.778396","-97.7784","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","30.53249","1581254000005243059","Z:i.vatsenko@gmail.com"
"49884-302","<img src= \"https://photos.zillowstatic.com/fp/d9bc72d1d317940e8fa33aa509c5bd32-p_e.jpg\" border=\"0\"></img>","Dooley, Hodkiewicz and Legros","false","10 Brookebury Dr","apt. S0031B","Reisterstown","MD","21136","United States","39.448742","-76.822462","-76.82246","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","39.44874","1581254000005243063","Z:i.vatsenko@gmail.com"
"45737-208","<img src= \"https://photos.zillowstatic.com/fp/53306bc5ac33472dbb7f61b97abb74a8-p_e.jpg\" border=\"0\"></img>","Parisian Inc","false","9500 Brightway Ct","apt. 4103MC","Henrico","VA","23294","United States","37.646299","-77.557644","-77.55764","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","37.6463","1581254000005243067","Z:i.vatsenko@gmail.com"
"0187-2201","<img src= \"https://photos.zillowstatic.com/fp/b83ef1ae9c371d892050b0be5d9d4535-p_e.jpg\" border=\"0\"></img>","Beer, Ankunding and Zboncak","false","10122 Kensal Way","apt. 3-203204","Spotsylvania","VA","22553","United States","38.23752","-77.537079","-77.53708","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","38.23752","1581254000005243071","Z:i.vatsenko@gmail.com"
"0310-0115","<img src= \"https://photos.zillowstatic.com/fp/83c6fd5a8735cf58693ea5457411a195-p_e.jpg\" border=\"0\"></img>","Abshire Inc","false","36 Yates Ave FLOOR 2","","Newark","NJ","7112","United States","40.716177","-74.206411","-74.20641","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","40.71618","1581254000005243075","Z:i.vatsenko@gmail.com"
"61852-978","<img src= \"https://photos.zillowstatic.com/fp/02ca66d25d92348838eed5c8943ac887-p_e.jpg\" border=\"0\"></img>","Greenfelder-Roberts","false","1219 Ritchie Rd","","Stow","OH","44224","United States","41.189287","-81.462873","-81.46287","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","41.18929","1581254000005243079","Z:i.vatsenko@gmail.com"
"58962-001","<img src= \"https://photos.zillowstatic.com/fp/6ecc69ef8f1fa5193cb51acb6f8e4ccd-p_e.jpg\" border=\"0\"></img>","Fritsch Inc","false","13397 Connor Dr","apt. M","Centreville","VA","20120","United States","38.848715","-77.41157","-77.41157","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","38.84872","1581254000005243083","Z:i.vatsenko@gmail.com"
"31722-574","<img src= \"https://photos.zillowstatic.com/fp/a6e31a455d9fcd75b648fcdf504f7b50-p_e.jpg\" border=\"0\"></img>","Roob-Koelpin","false","542 E 49th St","","Savannah","GA","31405","United States","32.044984","-81.091116","-81.09112","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","32.04498","1581254000005243087","Z:i.vatsenko@gmail.com"
"62011-0052","<img src= \"https://photos.zillowstatic.com/fp/7cee9ab198d3b064d94ad0aad51e9c03-p_e.jpg\" border=\"0\"></img>","Simonis, Schneider and Gibson","false","1143 Talbot Ave","","Jacksonville","FL","32205","United States","30.308792","-81.715451","-81.71545","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","30.30879","1581254000005243091","Z:i.vatsenko@gmail.com"
"0245-0041","<img src= \"https://photos.zillowstatic.com/fp/89e1f34f19d45906f3315810d67cf1ea-p_e.jpg\" border=\"0\"></img>","Nicolas LLC","false","2415 Treasure Landing Pkwy","apt. 208-104","Ocoee","FL","34761","United States","28.53501","-81.540993","-81.54099","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","28.53501","1581254000005243095","Z:i.vatsenko@gmail.com"
"0527-1398","<img src= \"https://photos.zillowstatic.com/fp/5a8ffc9f0a3e85bc50e50357cd4811af-p_e.jpg\" border=\"0\"></img>","Heller, Dibbert and Green","false","3315 W Dickens Ave","apt. 2","Chicago","IL","60647","United States","41.918892","-87.711002","-87.711","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","41.91889","1581254000005243099","Z:i.vatsenko@gmail.com"
"66116-453","<img src= \"https://photos.zillowstatic.com/fp/e73b82182209a244ccac06f600988b3d-p_e.jpg\" border=\"0\"></img>","Feil-Gerhold","false","3066 Boca Ciega Dr","apt. 3066","Naples","FL","34112","United States","26.121954","-81.750409","-81.75041","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","26.12195","1581254000005243103","Z:i.vatsenko@gmail.com"
"36800-117","<img src= \"https://photos.zillowstatic.com/fp/4b43867a467df00884060f47d12e096d-p_e.jpg\" border=\"0\"></img>","Fadel-Gibson","false","166 N Main St","","South Hadley","MA","1075","United States","42.225763","-72.605632","-72.60563","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","42.22576","1581254000005243107","Z:i.vatsenko@gmail.com"
"35356-250","<img src= \"https://photos.zillowstatic.com/fp/641bbe26b6b49bf5b8ee1b47eccc60c5-p_e.jpg\" border=\"0\"></img>","Schmeler Inc","false","179 Bank Street Ext","apt. 1","Lebanon","NH","3766","United States","43.643771","-72.233466","-72.23347","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","43.64377","1581254000005243111","Z:i.vatsenko@gmail.com"
"11980-174","<img src= \"https://photos.zillowstatic.com/fp/8560e67d1bcf1fbef67afa7810699f53-p_e.jpg\" border=\"0\"></img>","Jones-Stanton","false","400 Bridle Path Rd","apt. 41839","Bethlehem","PA","18017","United States","40.651133","-75.382906","-75.38291","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","40.65113","1581254000005243115","Z:i.vatsenko@gmail.com"
"49999-476","<img src= \"https://photos.zillowstatic.com/fp/41ad6a5a9cb93fa9206b2365e32a5874-p_e.jpg\" border=\"0\"></img>","Rosenbaum Group","false","303 W Poplar Ave","apt. B","Carrboro","NC","27510","United States","35.91254","-79.085974","-79.08597","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","35.91254","1581254000005243119","Z:i.vatsenko@gmail.com"
"50436-3523","<img src= \"https://photos.zillowstatic.com/fp/df089834de0a41c68b29d072bad816ff-p_e.jpg\" border=\"0\"></img>","Parker and Sons","false","2690 Drew St ","Apt. 412","Clearwater","FL","33759","United States","27.96984","-82.726711","-82.72671","Z:i.vatsenko@gmail.com","1608720409000","1612357464000","0","27.96984","1581254000005243127","Z:i.vatsenko@gmail.com"
"58914-785","<img src= \"https://photos.zillowstatic.com/fp/d7b155acab14d4df22a39692326472f0-p_e.jpg\" border=\"0\"></img>","Hane, Graham and Kshlerin","false","2118 W Madison St","apt. 2","Chicago","IL","60612","United States","41.88153","-87.679954","-87.67995","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","41.88153","1581254000005243131","Z:i.vatsenko@gmail.com"
"54859-505","<img src= \"https://photos.zillowstatic.com/fp/6d3050c79654290b3bc4cc46207108f8-p_e.jpg\" border=\"0\"></img>","Hartmann LLC","false","6141 Cedar Creek Way","apt. 14-6345","Farmington","NY","14425","United States","42.98695","-77.368515","-77.36852","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","42.98695","1581254000005243135","Z:i.vatsenko@gmail.com"
"50666-007","<img src= \"https://photos.zillowstatic.com/fp/6bd9e5b8635b86e03fcf8d4922c3e597-p_e.jpg\" border=\"0\"></img>","Rohan Inc","false","100 Preston Woods Trl","apt. 1325","Atlanta","GA","30338","United States","33.937851","-84.350383","-84.35038","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","33.93785","1581254000005243143","Z:i.vatsenko@gmail.com"
"63629-1393","<img src= \"https://photos.zillowstatic.com/fp/0d7cda28df2d126507c9bcca27f5579a-p_e.jpg\" border=\"0\"></img>","Buckridge, Waters and Robel","false","1816 Cecil B Moore Ave","apt. C","Philadelphia","PA","19121","United States","39.979368","-75.164897","-75.1649","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","39.97937","1581254000005243147","Z:i.vatsenko@gmail.com"
"47124-295","<img src= \"https://photos.zillowstatic.com/fp/d322762a3d347dad76e6c2e6d413ab6c-p_e.jpg\" border=\"0\"></img>","Blanda-Haag","false","4801 NE Zac Lentz Pkwy","apt. 352Y063MN","Victoria","TX","77904","United States","28.856646","-96.973516","-96.97352","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","28.85665","1581254000005243151","Z:i.vatsenko@gmail.com"
"0187-0054","<img src= \"https://photos.zillowstatic.com/fp/4fa904055beb908720a95e5f611f5911-p_e.jpg\" border=\"0\"></img>","Wisozk, Emard and Dickinson","false","2000 Styling Ridge Dr","apt. 1112","Saint Charles","MO","63304","United States","38.737784","-90.625521","-90.62552","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","38.73778","1581254000005243155","Z:i.vatsenko@gmail.com"
"0143-9994","<img src= \"https://photos.zillowstatic.com/fp/40ce668fd764bbd4b7619a9bbd007585-p_e.jpg\" border=\"0\"></img>","Miller Inc","false","721 Milton Tpke FLOOR 1","","Highland","NY","12528","United States","41.668052","-74.035563","-74.03556","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","41.66805","1581254000005243159","Z:i.vatsenko@gmail.com"
"36987-1994","<img src= \"https://photos.zillowstatic.com/fp/d6c8390ee4eed99d4541f9d2e703d152-p_e.jpg\" border=\"0\"></img>","Russel, Russel and Zboncak","false","150 E Dunbar Ln","apt. 11-309","Fayetteville","AR","72704","United States","36.11596","-94.154324","-94.15432","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","36.11596","1581254000005243163","Z:i.vatsenko@gmail.com"
"70253-533","<img src= \"https://photos.zillowstatic.com/fp/afc32fea198f8efcacb49f37a5655378-p_e.jpg\" border=\"0\"></img>","Hudson-Mertz","false","14515 Briar Forest Dr ","Apt. 1338","Houston","TX","77077","United States","29.753518","-95.640359","-95.64036","Z:i.vatsenko@gmail.com","1608720409000","1612357464000","0","29.75352","1581254000005243167","Z:i.vatsenko@gmail.com"
"54868-4807","<img src= \"https://photos.zillowstatic.com/fp/d37d5f74f81c985b6a059080dd8dbce8-p_e.jpg\" border=\"0\"></img>","Hoeger-Schneider","false","12501 Broadway St","apt. 27105","Pearland","TX","77584","United States","29.557141","-95.414815","-95.41482","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","29.55714","1581254000005243171","Z:i.vatsenko@gmail.com"
"53807-409","<img src= \"https://photos.zillowstatic.com/fp/8d7edea7440a461d60cd30a0687ed3fd-p_e.jpg\" border=\"0\"></img>","Schinner-Cormier","false","8300 Cheney Ridge Rd","apt. 413","Lincoln","NE","68516","United States","40.750792","-96.607801","-96.6078","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","40.75079","1581254000005243175","Z:i.vatsenko@gmail.com"
"55111-455","<img src= \"https://photos.zillowstatic.com/fp/98c15464ec74e8d3c8c882bdc3fbdb7c-p_e.jpg\" border=\"0\"></img>","Hansen Group","false","3751 Pine Ridge Blvd","apt. W26-102","Palm Harbor","FL","34685","United States","28.105539","-82.692217","-82.69222","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","28.10554","1581254000005243179","Z:i.vatsenko@gmail.com"
"17856-0194","<img src= \"https://photos.zillowstatic.com/fp/51bf52754d2dafc4ee94e1b0afa575df-p_e.jpg\" border=\"0\"></img>","Herman and Sons","false","1025 Westbury Blvd","apt. 13-4468","Howell","MI","48843","United States","42.585376","-83.867963","-83.86796","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","42.58538","1581254000005243183","Z:i.vatsenko@gmail.com"
"0069-0107","<img src= \"https://photos.zillowstatic.com/fp/4493f5b0d87b3ecd57696b7e52cdb48d-p_e.jpg\" border=\"0\"></img>","Corwin Group","false","101 Integra Village Trl","apt. 2-125","Sanford","FL","32771","United States","28.812643","-81.355461","-81.35546","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","28.81264","1581254000005243187","Z:i.vatsenko@gmail.com"
"10812-378","<img src= \"https://photos.zillowstatic.com/fp/e0b8539236b143376cd30dbc6ce539c4-p_e.jpg\" border=\"0\"></img>","Swift Inc","false","2008 Croyden Cir","apt. A","Greenville","NC","27834","United States","35.584812","-77.424272","-77.42427","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","35.58481","1581254000005243191","Z:i.vatsenko@gmail.com"
"0113-0355","<img src= \"https://photos.zillowstatic.com/fp/3ebd2c7b5319736a4f1244e51d72e525-p_e.jpg\" border=\"0\"></img>","Satterfield and Sons","false","1626-30 W Fargo Ave","apt. 1628-1M","Chicago","IL","60626","United States","42.017161","-87.671298","-87.6713","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","42.01716","1581254000005243195","Z:i.vatsenko@gmail.com"
"36987-3268","<img src= \"https://photos.zillowstatic.com/fp/1749d14bd13c7f267c0f7d2f6dca8485-p_e.jpg\" border=\"0\"></img>","Prohaska Group","false","3639 Parkridge Cir","apt. 10-102","Sarasota","FL","34243","United States","27.3866","-82.49946","-82.49946","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","27.3866","1581254000005243199","Z:i.vatsenko@gmail.com"
"47124-326","<img src= \"https://photos.zillowstatic.com/fp/ae264c0dc36d8471ba3eb598cb47025b-p_e.jpg\" border=\"0\"></img>","Waters, Yundt and Upton","false","64 Athol Richmond Rd","apt. 1","Royalston","MA","1368","United States","42.656024","-72.223475","-72.22348","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","42.65602","1581254000005243203","Z:i.vatsenko@gmail.com"
"10202-224","<img src= \"https://photos.zillowstatic.com/fp/1528810cae9653a8f5abbffcf1450f59-p_e.jpg\" border=\"0\"></img>","Blick-Stamm","false","612 4th St NW","apt. 1","Grand Rapids","MI","49504","United States","42.974575","-85.683414","-85.68341","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","42.97458","1581254000005243207","Z:i.vatsenko@gmail.com"
"64720-208","<img src= \"https://photos.zillowstatic.com/fp/9b277c0ad0ae0400fe3d2d6a2a1f8eb1-p_e.jpg\" border=\"0\"></img>","Reinger Inc","false","8445 Gardens Cir","apt. 1-3105","Sarasota","FL","34243","United States","27.38919","-82.489261","-82.48926","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","27.38919","1581254000005243211","Z:i.vatsenko@gmail.com"
"52533-116","<img src= \"https://photos.zillowstatic.com/fp/689f74f771ed5c007e3f48b5754540a4-p_e.jpg\" border=\"0\"></img>","Hayes-Kozey","false","4504 Josephine Ln","","Chester","VA","23831","United States","37.356109","-77.449888","-77.44989","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","37.35611","1581254000005243215","Z:i.vatsenko@gmail.com"
"36987-3269","<img src= \"https://photos.zillowstatic.com/fp/eb2a9fa5a5fd95407920830f00cce518-p_e.jpg\" border=\"0\"></img>","Graham-Wilkinson","false","1825 Concordia Lake Cir ","Apt. 1503","Cape Coral","FL","33909","United States","26.698844","-81.937279","-81.93728","Z:i.vatsenko@gmail.com","1608720409000","1612358326000","0","26.69884","1581254000005243219","Z:i.vatsenko@gmail.com"
"0409-3380","<img src= \"https://photos.zillowstatic.com/fp/f2cdbd9b799df0298a55c3ee0aac46e4-p_e.jpg\" border=\"0\"></img>","Cole LLC","false","6810 Jefferson Hwy","apt. 1301","Baton Rouge","LA","70806","United States","30.43262","-91.11968","-91.11968","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","30.43262","1581254000005243223","Z:i.vatsenko@gmail.com"
"64127-054","<img src= \"https://photos.zillowstatic.com/fp/b6738d8f511ce31d013b00aef9639c0b-p_e.jpg\" border=\"0\"></img>","Conroy-Rogahn","false","8810 Legacy Park Dr","apt. 2203N","Charlotte","NC","28269","United States","35.324414","-80.774467","-80.77447","Z:i.vatsenko@gmail.com","1608720409000","1611314113000","0","35.32441","1581254000005243227","Z:i.vatsenko@gmail.com"
